Tidpunkt;Antal belagda platser;Bel„ggning (%);Inpassager;Utpassager;Anl„ggning;Adress;antal_lediga_platser
2018-01-04 19:30;63;41;3;10;S t Nicolai;Bergaliden 11;76
2018-01-04 19:45;64;42;8;7;S t Nicolai;Bergaliden 11;75
2018-01-04 20:00;64;42;7;7;S t Nicolai;Bergaliden 11;75
2018-01-04 20:15;56;36;3;11;S t Nicolai;Bergaliden 11;83
2018-01-04 20:30;54;35;3;5;S t Nicolai;Bergaliden 11;85
2018-01-04 20:45;52;34;4;6;S t Nicolai;Bergaliden 11;87
2018-01-04 21:00;45;29;9;16;S t Nicolai;Bergaliden 11;94
2018-01-04 21:15;42;27;5;8;S t Nicolai;Bergaliden 11;97
2018-01-04 21:30;34;22;4;12;S t Nicolai;Bergaliden 11;105
2018-01-04 21:45;31;20;1;4;S t Nicolai;Bergaliden 11;108
2018-01-04 22:00;25;16;4;10;S t Nicolai;Bergaliden 11;114
2018-01-04 22:15;24;16;2;3;S t Nicolai;Bergaliden 11;115
2018-01-04 22:30;24;16;1;1;S t Nicolai;Bergaliden 11;115
2018-01-04 22:45;21;14;1;4;S t Nicolai;Bergaliden 11;118
2018-01-04 23:00;19;12;1;3;S t Nicolai;Bergaliden 11;120
2018-01-04 23:15;17;11;0;2;S t Nicolai;Bergaliden 11;122
2018-01-04 23:30;13;8;3;7;S t Nicolai;Bergaliden 11;126
2018-01-04 23:45;14;9;4;3;S t Nicolai;Bergaliden 11;125
2018-01-05 00:00;10;6;1;5;S t Nicolai;Bergaliden 11;129
2018-01-05 00:15;10;6;0;0;S t Nicolai;Bergaliden 11;129
2018-01-05 00:30;10;6;1;1;S t Nicolai;Bergaliden 11;129
2018-01-05 00:45;10;6;0;0;S t Nicolai;Bergaliden 11;129
2018-01-05 01:00;10;6;0;0;S t Nicolai;Bergaliden 11;129
2018-01-05 01:15;9;6;0;1;S t Nicolai;Bergaliden 11;130
2018-01-05 01:30;9;6;0;0;S t Nicolai;Bergaliden 11;130
2018-01-05 01:45;9;6;0;0;S t Nicolai;Bergaliden 11;130
2018-01-05 02:00;9;6;0;0;S t Nicolai;Bergaliden 11;130
2018-01-05 02:15;9;6;0;0;S t Nicolai;Bergaliden 11;130
2018-01-05 02:30;9;6;0;0;S t Nicolai;Bergaliden 11;130
2018-01-05 02:45;9;6;0;0;S t Nicolai;Bergaliden 11;130
2018-01-05 03:00;9;6;0;0;S t Nicolai;Bergaliden 11;130
2018-01-05 03:15;9;6;0;0;S t Nicolai;Bergaliden 11;130
2018-01-05 03:30;9;6;0;0;S t Nicolai;Bergaliden 11;130
2018-01-05 03:45;9;6;0;0;S t Nicolai;Bergaliden 11;130
2018-01-05 04:00;9;6;0;0;S t Nicolai;Bergaliden 11;130
2018-01-05 04:15;9;6;0;0;S t Nicolai;Bergaliden 11;130
2018-01-05 04:30;9;6;2;2;S t Nicolai;Bergaliden 11;130
2018-01-05 04:45;9;6;0;0;S t Nicolai;Bergaliden 11;130
2018-01-05 05:00;9;6;0;0;S t Nicolai;Bergaliden 11;130
2018-01-05 05:15;9;6;0;0;S t Nicolai;Bergaliden 11;130
2018-01-05 05:30;9;6;1;1;S t Nicolai;Bergaliden 11;130
2018-01-05 05:45;10;6;1;0;S t Nicolai;Bergaliden 11;129
2018-01-05 06:00;10;6;3;3;S t Nicolai;Bergaliden 11;129
2018-01-05 06:15;13;8;6;3;S t Nicolai;Bergaliden 11;126
2018-01-05 06:30;17;11;5;1;S t Nicolai;Bergaliden 11;122
2018-01-05 06:45;22;14;5;0;S t Nicolai;Bergaliden 11;117
2018-01-05 07:00;28;18;10;4;S t Nicolai;Bergaliden 11;111
2018-01-05 07:15;33;21;16;11;S t Nicolai;Bergaliden 11;106
2018-01-05 07:30;42;27;19;10;S t Nicolai;Bergaliden 11;97
2018-01-05 07:45;47;31;21;16;S t Nicolai;Bergaliden 11;92
2018-01-05 08:00;50;32;18;15;S t Nicolai;Bergaliden 11;89
2018-01-05 08:15;53;34;17;14;S t Nicolai;Bergaliden 11;86
2018-01-05 08:30;58;38;9;4;S t Nicolai;Bergaliden 11;81
2018-01-05 08:45;70;45;22;10;S t Nicolai;Bergaliden 11;69
2018-01-05 09:00;77;50;17;10;S t Nicolai;Bergaliden 11;62
2018-01-05 09:15;80;52;14;11;S t Nicolai;Bergaliden 11;59
2018-01-05 09:30;87;56;12;5;S t Nicolai;Bergaliden 11;52
2018-01-05 09:45;91;59;12;8;S t Nicolai;Bergaliden 11;48
2018-01-05 10:00;98;64;18;11;S t Nicolai;Bergaliden 11;41
2018-01-05 10:15;101;66;11;8;S t Nicolai;Bergaliden 11;38
2018-01-05 10:30;103;67;18;16;S t Nicolai;Bergaliden 11;36
2018-01-05 10:45;100;65;20;23;S t Nicolai;Bergaliden 11;39
2018-01-05 11:00;101;66;22;21;S t Nicolai;Bergaliden 11;38
2018-01-05 11:15;104;68;19;16;S t Nicolai;Bergaliden 11;35
2018-01-05 11:30;108;70;27;23;S t Nicolai;Bergaliden 11;31
2018-01-05 11:45;103;67;22;27;S t Nicolai;Bergaliden 11;36
2018-01-05 12:00;106;69;20;17;S t Nicolai;Bergaliden 11;33
2018-01-05 12:15;107;69;21;20;S t Nicolai;Bergaliden 11;32
2018-01-05 12:30;114;74;27;20;S t Nicolai;Bergaliden 11;25
2018-01-05 12:45;107;69;23;30;S t Nicolai;Bergaliden 11;32
2018-01-05 13:00;105;68;17;19;S t Nicolai;Bergaliden 11;34
2018-01-05 13:15;104;68;24;25;S t Nicolai;Bergaliden 11;35
2018-01-05 13:30;97;63;9;16;S t Nicolai;Bergaliden 11;42
2018-01-05 13:45;95;62;14;16;S t Nicolai;Bergaliden 11;44
2018-01-05 14:00;87;56;13;21;S t Nicolai;Bergaliden 11;52
2018-01-05 14:15;84;55;24;27;S t Nicolai;Bergaliden 11;55
2018-01-05 14:30;77;50;16;23;S t Nicolai;Bergaliden 11;62
2018-01-05 14:45;71;46;16;22;S t Nicolai;Bergaliden 11;68
2018-01-05 15:00;63;41;16;24;S t Nicolai;Bergaliden 11;76
2018-01-05 15:15;68;44;14;9;S t Nicolai;Bergaliden 11;71
2018-01-05 15:30;61;40;11;18;S t Nicolai;Bergaliden 11;78
2018-01-05 15:45;60;39;17;18;S t Nicolai;Bergaliden 11;79
2018-01-05 16:00;58;38;17;19;S t Nicolai;Bergaliden 11;81
2018-01-05 16:15;56;36;13;15;S t Nicolai;Bergaliden 11;83
2018-01-05 16:30;52;34;15;19;S t Nicolai;Bergaliden 11;87
2018-01-05 16:45;60;39;19;11;S t Nicolai;Bergaliden 11;79
2018-01-05 17:00;61;40;11;10;S t Nicolai;Bergaliden 11;78
2018-01-05 17:15;52;34;5;14;S t Nicolai;Bergaliden 11;87
2018-01-05 17:30;49;32;13;16;S t Nicolai;Bergaliden 11;90
2018-01-05 17:45;52;34;18;15;S t Nicolai;Bergaliden 11;87
2018-01-05 18:00;46;30;3;9;S t Nicolai;Bergaliden 11;93
2018-01-05 18:15;43;28;8;11;S t Nicolai;Bergaliden 11;96
2018-01-05 18:30;43;28;9;9;S t Nicolai;Bergaliden 11;96
2018-01-05 18:45;38;25;12;17;S t Nicolai;Bergaliden 11;101
2018-01-05 19:00;36;23;3;5;S t Nicolai;Bergaliden 11;103
2018-01-05 19:15;33;21;4;7;S t Nicolai;Bergaliden 11;106
2018-01-05 19:30;28;18;2;7;S t Nicolai;Bergaliden 11;111
2018-01-05 19:45;26;17;7;9;S t Nicolai;Bergaliden 11;113
2018-01-05 20:00;29;19;6;3;S t Nicolai;Bergaliden 11;110
2018-01-05 20:15;33;21;7;3;S t Nicolai;Bergaliden 11;106
2018-01-05 20:30;34;22;3;2;S t Nicolai;Bergaliden 11;105
2018-01-05 20:45;36;23;10;8;S t Nicolai;Bergaliden 11;103
2018-01-05 21:00;37;24;5;4;S t Nicolai;Bergaliden 11;102
2018-01-05 21:15;43;28;8;2;S t Nicolai;Bergaliden 11;96
2018-01-05 21:30;41;27;7;9;S t Nicolai;Bergaliden 11;98
2018-01-05 21:45;40;26;7;8;S t Nicolai;Bergaliden 11;99
2018-01-05 22:00;43;28;8;5;S t Nicolai;Bergaliden 11;96
2018-01-05 22:15;41;27;5;7;S t Nicolai;Bergaliden 11;98
2018-01-05 22:30;38;25;5;8;S t Nicolai;Bergaliden 11;101
2018-01-05 22:45;34;22;3;7;S t Nicolai;Bergaliden 11;105
2018-01-05 23:00;34;22;5;5;S t Nicolai;Bergaliden 11;105
2018-01-05 23:15;35;23;7;6;S t Nicolai;Bergaliden 11;104
2018-01-05 23:30;30;19;1;6;S t Nicolai;Bergaliden 11;109
2018-01-05 23:45;27;18;1;4;S t Nicolai;Bergaliden 11;112
2018-01-06 00:00;21;14;1;7;S t Nicolai;Bergaliden 11;118
2018-01-06 00:15;20;13;4;5;S t Nicolai;Bergaliden 11;119
2018-01-06 00:30;20;13;2;2;S t Nicolai;Bergaliden 11;119
2018-01-06 00:45;16;10;0;4;S t Nicolai;Bergaliden 11;123
2018-01-06 01:00;9;6;1;8;S t Nicolai;Bergaliden 11;130
2018-01-06 01:15;8;5;0;1;S t Nicolai;Bergaliden 11;131
2018-01-06 01:30;9;6;2;1;S t Nicolai;Bergaliden 11;130
2018-01-06 01:45;5;3;1;5;S t Nicolai;Bergaliden 11;134
2018-01-06 02:00;4;3;0;1;S t Nicolai;Bergaliden 11;135
2018-01-06 02:15;2;1;0;2;S t Nicolai;Bergaliden 11;137
2018-01-06 02:30;2;1;0;0;S t Nicolai;Bergaliden 11;137
2018-01-06 02:45;0;0;0;2;S t Nicolai;Bergaliden 11;139
2018-01-06 03:00;0;0;0;1;S t Nicolai;Bergaliden 11;139
2018-01-06 03:15;0;0;0;1;S t Nicolai;Bergaliden 11;139
2018-01-06 03:30;0;0;0;0;S t Nicolai;Bergaliden 11;139
2018-01-06 03:45;0;0;0;0;S t Nicolai;Bergaliden 11;139
2018-01-06 04:00;0;0;0;0;S t Nicolai;Bergaliden 11;139
2018-01-06 04:15;0;0;0;0;S t Nicolai;Bergaliden 11;139
2018-01-06 04:30;0;0;0;3;S t Nicolai;Bergaliden 11;139
2018-01-06 04:45;0;0;0;1;S t Nicolai;Bergaliden 11;139
2018-01-06 05:00;0;0;0;0;S t Nicolai;Bergaliden 11;139
2018-01-06 05:15;0;0;0;0;S t Nicolai;Bergaliden 11;139
2018-01-06 05:30;0;0;0;0;S t Nicolai;Bergaliden 11;139
2018-01-06 05:45;0;0;0;0;S t Nicolai;Bergaliden 11;139
2018-01-06 06:00;0;0;0;0;S t Nicolai;Bergaliden 11;139
2018-01-06 06:15;2;1;2;0;S t Nicolai;Bergaliden 11;137
2018-01-06 06:30;4;3;2;0;S t Nicolai;Bergaliden 11;135
2018-01-06 06:45;4;3;2;2;S t Nicolai;Bergaliden 11;135
2018-01-06 07:00;4;3;0;0;S t Nicolai;Bergaliden 11;135
2018-01-06 07:15;4;3;1;1;S t Nicolai;Bergaliden 11;135
2018-01-06 07:30;4;3;0;0;S t Nicolai;Bergaliden 11;135
2018-01-06 07:45;5;3;1;0;S t Nicolai;Bergaliden 11;134
2018-01-06 08:00;6;4;1;0;S t Nicolai;Bergaliden 11;133
2018-01-06 08:15;10;6;4;0;S t Nicolai;Bergaliden 11;129
2018-01-06 08:30;20;13;15;5;S t Nicolai;Bergaliden 11;119
2018-01-06 08:45;21;14;3;2;S t Nicolai;Bergaliden 11;118
2018-01-06 09:00;22;14;2;1;S t Nicolai;Bergaliden 11;117
2018-01-06 09:15;25;16;7;4;S t Nicolai;Bergaliden 11;114
2018-01-06 09:30;36;23;12;1;S t Nicolai;Bergaliden 11;103
2018-01-06 09:45;39;25;4;1;S t Nicolai;Bergaliden 11;100
2018-01-06 10:00;40;26;8;7;S t Nicolai;Bergaliden 11;99
2018-01-06 10:15;39;25;5;6;S t Nicolai;Bergaliden 11;100
2018-01-06 10:30;40;26;4;3;S t Nicolai;Bergaliden 11;99
2018-01-06 10:45;42;27;5;3;S t Nicolai;Bergaliden 11;97
2018-01-06 11:00;37;24;3;8;S t Nicolai;Bergaliden 11;102
2018-01-06 11:15;34;22;6;9;S t Nicolai;Bergaliden 11;105
2018-01-06 11:30;31;20;7;10;S t Nicolai;Bergaliden 11;108
2018-01-06 11:45;34;22;11;8;S t Nicolai;Bergaliden 11;105
2018-01-06 12:00;31;20;2;5;S t Nicolai;Bergaliden 11;108
2018-01-06 12:15;34;22;8;5;S t Nicolai;Bergaliden 11;105
2018-01-06 12:30;33;21;13;14;S t Nicolai;Bergaliden 11;106
2018-01-06 12:45;42;27;15;6;S t Nicolai;Bergaliden 11;97
2018-01-06 13:00;43;28;8;7;S t Nicolai;Bergaliden 11;96
2018-01-06 13:15;41;27;8;10;S t Nicolai;Bergaliden 11;98
2018-01-06 13:30;36;23;10;15;S t Nicolai;Bergaliden 11;103
2018-01-06 13:45;44;29;11;3;S t Nicolai;Bergaliden 11;95
2018-01-06 14:00;46;30;10;8;S t Nicolai;Bergaliden 11;93
2018-01-06 14:15;56;36;17;7;S t Nicolai;Bergaliden 11;83
2018-01-06 14:30;60;39;11;7;S t Nicolai;Bergaliden 11;79
2018-01-06 14:45;54;35;12;18;S t Nicolai;Bergaliden 11;85
2018-01-06 15:00;55;36;7;6;S t Nicolai;Bergaliden 11;84
2018-01-06 15:15;47;31;7;15;S t Nicolai;Bergaliden 11;92
2018-01-06 15:30;42;27;6;11;S t Nicolai;Bergaliden 11;97
2018-01-06 15:45;41;27;6;7;S t Nicolai;Bergaliden 11;98
2018-01-06 16:00;38;25;5;8;S t Nicolai;Bergaliden 11;101
2018-01-06 16:15;32;21;7;13;S t Nicolai;Bergaliden 11;107
2018-01-06 16:30;27;18;9;14;S t Nicolai;Bergaliden 11;112
2018-01-06 16:45;26;17;3;4;S t Nicolai;Bergaliden 11;113
2018-01-06 17:00;30;19;6;2;S t Nicolai;Bergaliden 11;109
2018-01-06 17:15;31;20;4;3;S t Nicolai;Bergaliden 11;108
2018-01-06 17:30;28;18;7;10;S t Nicolai;Bergaliden 11;111
2018-01-06 17:45;27;18;4;5;S t Nicolai;Bergaliden 11;112
2018-01-06 18:00;27;18;12;12;S t Nicolai;Bergaliden 11;112
2018-01-06 18:15;27;18;8;8;S t Nicolai;Bergaliden 11;112
2018-01-06 18:30;32;21;8;3;S t Nicolai;Bergaliden 11;107
2018-01-06 18:45;42;27;12;2;S t Nicolai;Bergaliden 11;97
2018-01-06 19:00;41;27;6;7;S t Nicolai;Bergaliden 11;98
2018-01-06 19:15;40;26;5;6;S t Nicolai;Bergaliden 11;99
2018-01-06 19:30;41;27;8;7;S t Nicolai;Bergaliden 11;98
2018-01-06 19:45;40;26;4;5;S t Nicolai;Bergaliden 11;99
2018-01-06 20:00;42;27;3;1;S t Nicolai;Bergaliden 11;97
2018-01-06 20:15;40;26;7;9;S t Nicolai;Bergaliden 11;99
2018-01-06 20:30;39;25;11;12;S t Nicolai;Bergaliden 11;100
2018-01-06 20:45;41;27;7;5;S t Nicolai;Bergaliden 11;98
2018-01-06 21:00;44;29;8;5;S t Nicolai;Bergaliden 11;95
2018-01-06 21:15;40;26;2;6;S t Nicolai;Bergaliden 11;99
2018-01-06 21:30;34;22;11;17;S t Nicolai;Bergaliden 11;105
2018-01-06 21:45;36;23;5;3;S t Nicolai;Bergaliden 11;103
2018-01-06 22:00;34;22;6;8;S t Nicolai;Bergaliden 11;105
2018-01-06 22:15;37;24;8;5;S t Nicolai;Bergaliden 11;102
2018-01-06 22:30;31;20;6;12;S t Nicolai;Bergaliden 11;108
2018-01-06 22:45;31;20;4;4;S t Nicolai;Bergaliden 11;108
2018-01-06 23:00;34;22;8;5;S t Nicolai;Bergaliden 11;105
2018-01-06 23:15;29;19;4;9;S t Nicolai;Bergaliden 11;110
2018-01-06 23:30;19;12;2;12;S t Nicolai;Bergaliden 11;120
2018-01-06 23:45;15;10;2;6;S t Nicolai;Bergaliden 11;124
2018-01-07 00:00;12;8;2;5;S t Nicolai;Bergaliden 11;127
2018-01-07 00:15;7;5;2;7;S t Nicolai;Bergaliden 11;132
2018-01-07 00:30;9;6;2;0;S t Nicolai;Bergaliden 11;130
2018-01-07 00:45;9;6;3;3;S t Nicolai;Bergaliden 11;130
2018-01-07 01:00;7;5;6;8;S t Nicolai;Bergaliden 11;132
2018-01-07 01:15;5;3;4;6;S t Nicolai;Bergaliden 11;134
2018-01-07 01:30;4;3;2;3;S t Nicolai;Bergaliden 11;135
2018-01-07 01:45;0;0;1;5;S t Nicolai;Bergaliden 11;139
2018-01-07 02:00;0;0;1;1;S t Nicolai;Bergaliden 11;139
2018-01-07 02:15;0;0;1;6;S t Nicolai;Bergaliden 11;139
2018-01-07 02:30;1;1;3;3;S t Nicolai;Bergaliden 11;138
2018-01-07 02:45;0;0;0;3;S t Nicolai;Bergaliden 11;139
2018-01-07 03:00;2;1;4;3;S t Nicolai;Bergaliden 11;137
2018-01-07 03:15;0;0;4;8;S t Nicolai;Bergaliden 11;139
2018-01-07 03:30;0;0;0;4;S t Nicolai;Bergaliden 11;139
2018-01-07 03:45;1;1;3;4;S t Nicolai;Bergaliden 11;138
2018-01-07 04:00;1;1;1;1;S t Nicolai;Bergaliden 11;138
2018-01-07 04:15;1;1;1;1;S t Nicolai;Bergaliden 11;138
2018-01-07 04:30;1;1;0;0;S t Nicolai;Bergaliden 11;138
2018-01-07 04:45;1;1;3;3;S t Nicolai;Bergaliden 11;138
2018-01-07 05:00;1;1;0;0;S t Nicolai;Bergaliden 11;138
2018-01-07 05:15;1;1;0;0;S t Nicolai;Bergaliden 11;138
2018-01-07 05:30;0;0;0;1;S t Nicolai;Bergaliden 11;139
2018-01-07 05:45;0;0;0;0;S t Nicolai;Bergaliden 11;139
2018-01-07 06:00;0;0;0;0;S t Nicolai;Bergaliden 11;139
2018-01-07 06:15;4;3;5;1;S t Nicolai;Bergaliden 11;135
2018-01-07 06:30;7;5;5;2;S t Nicolai;Bergaliden 11;132
2018-01-07 06:45;8;5;1;0;S t Nicolai;Bergaliden 11;131
2018-01-07 07:00;9;6;2;1;S t Nicolai;Bergaliden 11;130
2018-01-07 07:15;10;6;2;1;S t Nicolai;Bergaliden 11;129
2018-01-07 07:30;15;10;7;2;S t Nicolai;Bergaliden 11;124
2018-01-07 07:45;16;10;2;1;S t Nicolai;Bergaliden 11;123
2018-01-07 08:00;17;11;2;1;S t Nicolai;Bergaliden 11;122
2018-01-07 08:15;17;11;0;0;S t Nicolai;Bergaliden 11;122
2018-01-07 08:30;16;10;0;1;S t Nicolai;Bergaliden 11;123
2018-01-07 08:45;16;10;2;2;S t Nicolai;Bergaliden 11;123
2018-01-07 09:00;17;11;1;0;S t Nicolai;Bergaliden 11;122
2018-01-07 09:15;21;14;6;2;S t Nicolai;Bergaliden 11;118
2018-01-07 09:30;28;18;10;3;S t Nicolai;Bergaliden 11;111
2018-01-07 09:45;34;22;9;3;S t Nicolai;Bergaliden 11;105
2018-01-07 10:00;38;25;4;0;S t Nicolai;Bergaliden 11;101
2018-01-07 10:15;41;27;5;2;S t Nicolai;Bergaliden 11;98
2018-01-07 10:30;47;31;8;2;S t Nicolai;Bergaliden 11;92
2018-01-07 10:45;58;38;16;5;S t Nicolai;Bergaliden 11;81
2018-01-07 11:00;53;34;8;13;S t Nicolai;Bergaliden 11;86
2018-01-07 11:15;55;36;8;6;S t Nicolai;Bergaliden 11;84
2018-01-07 11:30;57;37;8;6;S t Nicolai;Bergaliden 11;82
2018-01-07 11:45;60;39;8;5;S t Nicolai;Bergaliden 11;79
2018-01-07 12:00;57;37;6;9;S t Nicolai;Bergaliden 11;82
2018-01-07 12:15;50;32;3;10;S t Nicolai;Bergaliden 11;89
2018-01-07 12:30;45;29;6;11;S t Nicolai;Bergaliden 11;94
2018-01-07 12:45;50;32;18;13;S t Nicolai;Bergaliden 11;89
2018-01-07 13:00;46;30;10;14;S t Nicolai;Bergaliden 11;93
2018-01-07 13:15;44;29;6;8;S t Nicolai;Bergaliden 11;95
2018-01-07 13:30;43;28;7;8;S t Nicolai;Bergaliden 11;96
2018-01-07 13:45;45;29;9;7;S t Nicolai;Bergaliden 11;94
2018-01-07 14:00;48;31;13;10;S t Nicolai;Bergaliden 11;91
2018-01-07 14:15;44;29;8;12;S t Nicolai;Bergaliden 11;95
2018-01-07 14:30;27;18;4;21;S t Nicolai;Bergaliden 11;112
2018-01-07 14:45;26;17;10;11;S t Nicolai;Bergaliden 11;113
2018-01-07 15:00;22;14;10;14;S t Nicolai;Bergaliden 11;117
2018-01-07 15:15;16;10;5;11;S t Nicolai;Bergaliden 11;123
2018-01-07 15:30;20;13;14;10;S t Nicolai;Bergaliden 11;119
2018-01-07 15:45;11;7;6;15;S t Nicolai;Bergaliden 11;128
2018-01-07 16:00;5;3;5;11;S t Nicolai;Bergaliden 11;134
2018-01-07 16:15;5;3;5;5;S t Nicolai;Bergaliden 11;134
2018-01-07 16:30;17;11;19;7;S t Nicolai;Bergaliden 11;122
2018-01-07 16:45;15;10;5;7;S t Nicolai;Bergaliden 11;124
2018-01-07 17:00;14;9;5;6;S t Nicolai;Bergaliden 11;125
2018-01-07 17:15;9;6;2;7;S t Nicolai;Bergaliden 11;130
2018-01-07 17:30;10;6;4;3;S t Nicolai;Bergaliden 11;129
2018-01-07 17:45;14;9;5;1;S t Nicolai;Bergaliden 11;125
2018-01-07 18:00;6;4;3;11;S t Nicolai;Bergaliden 11;133
2018-01-07 18:15;2;1;6;10;S t Nicolai;Bergaliden 11;137
2018-01-07 18:30;0;0;3;5;S t Nicolai;Bergaliden 11;139
2018-01-07 18:45;0;0;0;4;S t Nicolai;Bergaliden 11;139
2018-01-07 19:00;2;1;7;5;S t Nicolai;Bergaliden 11;137
2018-01-07 19:15;1;1;2;3;S t Nicolai;Bergaliden 11;138
2018-01-07 19:30;1;1;1;2;S t Nicolai;Bergaliden 11;138
2018-01-07 19:45;2;1;1;0;S t Nicolai;Bergaliden 11;137
2018-01-07 20:00;3;2;3;2;S t Nicolai;Bergaliden 11;136
2018-01-07 20:15;0;0;2;5;S t Nicolai;Bergaliden 11;139
2018-01-07 20:30;1;1;2;1;S t Nicolai;Bergaliden 11;138
2018-01-07 20:45;0;0;0;2;S t Nicolai;Bergaliden 11;139
2018-01-07 21:00;0;0;0;0;S t Nicolai;Bergaliden 11;139
2018-01-07 21:15;0;0;4;4;S t Nicolai;Bergaliden 11;139
2018-01-07 21:30;2;1;4;2;S t Nicolai;Bergaliden 11;137
2018-01-07 21:45;2;1;2;2;S t Nicolai;Bergaliden 11;137
2018-01-07 22:00;1;1;2;3;S t Nicolai;Bergaliden 11;138
2018-01-07 22:15;0;0;2;3;S t Nicolai;Bergaliden 11;139
2018-01-07 22:30;0;0;3;5;S t Nicolai;Bergaliden 11;139
2018-01-07 22:45;0;0;0;0;S t Nicolai;Bergaliden 11;139
2018-01-07 23:00;0;0;0;0;S t Nicolai;Bergaliden 11;139
2018-01-07 23:15;0;0;0;1;S t Nicolai;Bergaliden 11;139
2018-01-07 23:30;0;0;0;0;S t Nicolai;Bergaliden 11;139
2018-01-07 23:45;0;0;1;1;S t Nicolai;Bergaliden 11;139
2018-01-08 00:00;0;0;0;0;S t Nicolai;Bergaliden 11;139
2018-01-08 00:15;0;0;0;0;S t Nicolai;Bergaliden 11;139
2018-01-08 00:30;0;0;0;0;S t Nicolai;Bergaliden 11;139
2018-01-08 00:45;0;0;0;0;S t Nicolai;Bergaliden 11;139
2018-01-08 01:00;0;0;0;0;S t Nicolai;Bergaliden 11;139
2018-01-08 01:15;0;0;0;0;S t Nicolai;Bergaliden 11;139
2018-01-08 01:30;5;3;5;0;S t Nicolai;Bergaliden 11;134
2018-01-08 01:45;3;2;1;3;S t Nicolai;Bergaliden 11;136
2018-01-08 02:00;3;2;0;0;S t Nicolai;Bergaliden 11;136
2018-01-08 02:15;3;2;0;0;S t Nicolai;Bergaliden 11;136
2018-01-08 02:30;3;2;0;0;S t Nicolai;Bergaliden 11;136
2018-01-08 02:45;3;2;0;0;S t Nicolai;Bergaliden 11;136
2018-01-08 03:00;3;2;0;0;S t Nicolai;Bergaliden 11;136
2018-01-08 03:15;3;2;0;0;S t Nicolai;Bergaliden 11;136
2018-01-08 03:30;3;2;0;0;S t Nicolai;Bergaliden 11;136
2018-01-08 03:45;3;2;0;0;S t Nicolai;Bergaliden 11;136
2018-01-08 04:00;3;2;0;0;S t Nicolai;Bergaliden 11;136
2018-01-08 04:15;3;2;0;0;S t Nicolai;Bergaliden 11;136
2018-01-08 04:30;3;2;0;0;S t Nicolai;Bergaliden 11;136
2018-01-08 04:45;3;2;0;0;S t Nicolai;Bergaliden 11;136
2018-01-08 05:00;4;3;3;2;S t Nicolai;Bergaliden 11;135
2018-01-08 05:15;5;3;1;0;S t Nicolai;Bergaliden 11;134
2018-01-08 05:30;3;2;0;2;S t Nicolai;Bergaliden 11;136
2018-01-08 05:45;4;3;3;2;S t Nicolai;Bergaliden 11;135
2018-01-08 06:00;5;3;2;1;S t Nicolai;Bergaliden 11;134
2018-01-08 06:15;5;3;1;1;S t Nicolai;Bergaliden 11;134
2018-01-08 06:30;14;9;11;2;S t Nicolai;Bergaliden 11;125
2018-01-08 06:45;22;14;11;3;S t Nicolai;Bergaliden 11;117
2018-01-08 07:00;25;16;10;7;S t Nicolai;Bergaliden 11;114
2018-01-08 07:15;36;23;20;9;S t Nicolai;Bergaliden 11;103
2018-01-08 07:30;41;27;29;24;S t Nicolai;Bergaliden 11;98
2018-01-08 07:45;79;51;48;27;S t Nicolai;Bergaliden 11;60
2018-01-08 08:00;85;55;27;21;S t Nicolai;Bergaliden 11;54
2018-01-08 08:15;103;67;52;34;S t Nicolai;Bergaliden 11;36
2018-01-08 08:30;107;69;20;16;S t Nicolai;Bergaliden 11;32
2018-01-08 08:45;117;76;25;15;S t Nicolai;Bergaliden 11;22
2018-01-08 09:00;116;75;21;22;S t Nicolai;Bergaliden 11;23
2018-01-08 09:15;117;76;17;16;S t Nicolai;Bergaliden 11;22
2018-01-08 09:30;131;85;22;8;S t Nicolai;Bergaliden 11;8
2018-01-08 09:45;131;85;22;22;S t Nicolai;Bergaliden 11;8
2018-01-08 10:00;128;83;20;23;S t Nicolai;Bergaliden 11;11
2018-01-08 10:15;127;82;18;19;S t Nicolai;Bergaliden 11;12
2018-01-08 10:30;133;86;25;19;S t Nicolai;Bergaliden 11;6
2018-01-08 10:45;133;86;24;24;S t Nicolai;Bergaliden 11;6
2018-01-08 11:00;131;85;13;15;S t Nicolai;Bergaliden 11;8
2018-01-08 11:15;128;83;14;17;S t Nicolai;Bergaliden 11;11
2018-01-08 11:30;130;84;18;16;S t Nicolai;Bergaliden 11;9
2018-01-08 11:45;136;88;27;21;S t Nicolai;Bergaliden 11;3
2018-01-08 12:00;133;86;9;12;S t Nicolai;Bergaliden 11;6
2018-01-08 12:15;128;83;11;16;S t Nicolai;Bergaliden 11;11
2018-01-08 12:30;136;88;23;15;S t Nicolai;Bergaliden 11;3
2018-01-08 12:45;130;84;16;22;S t Nicolai;Bergaliden 11;9
2018-01-08 13:00;132;86;25;23;S t Nicolai;Bergaliden 11;7
2018-01-08 13:15;134;87;22;20;S t Nicolai;Bergaliden 11;5
2018-01-08 13:30;129;84;17;22;S t Nicolai;Bergaliden 11;10
2018-01-08 13:45;130;84;20;19;S t Nicolai;Bergaliden 11;9
2018-01-08 14:00;128;83;19;21;S t Nicolai;Bergaliden 11;11
2018-01-08 14:15;123;80;14;19;S t Nicolai;Bergaliden 11;16
2018-01-08 14:30;123;80;19;19;S t Nicolai;Bergaliden 11;16
2018-01-08 14:45;123;80;12;12;S t Nicolai;Bergaliden 11;16
